id_zapisi,data,vremya,filial,master,usluga,cena,id_klienta,kanal_zapisi,status
1505,11.04.2026,12:00,Центр,Иван П.,Стрижка детская,1000,5097,онлайн,выполнена
1506,2026-04-11,10:15,Северный,Данила Ким,Стрижка + борода,2100,5620,онлайн,выполнена
1507,11.04.2026,12:30,Заречная,Марк Дёмин,Бритьё опасной бритвой,"1300,00",5823,без записи,выполнена
1508,11.04.2026,16:45,Центр,Артём Соколов,Стрижка мужская,1540,6066,онлайн,выполнена
1509,12.04.2026,18:00,Центр,Артём Соколов,Оформление бороды,"990,00",5564,телефон,выполнена
1510,12.04.2026,17:00,Северный,Роман Швец,Стрижка + борода,2100,5902,онлайн,выполнена
1511,12.04.2026,15:00,Центр,Артём Соколов,Стрижка мужская,1540,5950,телефон,выполнена
1512,12.04.2026,11:15,Заречная,Тимур А.,Стрижка + борода,2100,6436,телефон,выполнена
1513,12.04.2026,18:00,Северный,Д. Ким,Тонирование,"1800,00",6311,онлайн,выполнена
1514,12.04.2026,17:45,Центр,Иван Петров,Камуфляж седины,1440,5024,онлайн,неявка
1515,12.04.2026,13:45,Северный,Роман Швец,Стрижка + борода,2100,5597,онлайн,выполнена
1516,12.04.2026,19:30,Центр,Лев Гаврилов,Стрижка мужская,1400,5903,телефон,выполнена
1517,12.04.2026,20:00,Северный,Данила Ким,Стрижка + борода,2100,5970,онлайн,выполнена
1518,12.04.2026,20:15,Центр,иван петров,Стрижка мужская,"1400,00",5899,онлайн,выполнена
1519,12.04.2026,14:15,Северный,Олег Рыбак,Стрижка мужская,"1540,00",6426,онлайн,выполнена
1520,2026-04-12,15:15,Центр,иван петров,Стрижка мужская,1400,6334,онлайн,выполнена
1521,2026-04-12,15:00,Заречная,Тимур Аскеров,Стрижка + борода,2100,6428,онлайн,выполнена
1522,12.04.2026,18:45,Центр,Иван П.,Бритьё опасной бритвой,1040,5438,телефон,выполнена
1523,2026-04-12,16:30,Центр,Иван П.,Стрижка мужская,1540,6054,онлайн,выполнена
1524,12.04.2026,13:45,Северный,Данила Ким,Стрижка мужская,1540,5571,без записи,выполнена
1525,12.04.2026,16:15,Северный,Олег Рыбак,Стрижка детская,1100,5141,телефон,выполнена
1526,12.04.2026,13:15,Заречная,Марк Дёмин,Стрижка мужская,1540 р.,5557,онлайн,выполнена
1527,12.04.2026,18:45,Центр,Артём Соколов,Стрижка детская,1000,5527,онлайн,выполнена
1528,12.04.2026,18:00,Заречная,Тимур Аскеров,Стрижка + борода,2100,6036,онлайн,выполнена
1529,12.04.2026,16:45,Северный,Д. Ким,Стрижка мужская,1400,5060,онлайн,выполнена
1530,12.04.2026,20:15,Заречная,Тимур Аскеров,Оформление бороды,900,5837,онлайн,выполнена
1531,12.04.2026,19:00,Центр,Артём Соколов,Стрижка мужская,1260,5781,онлайн,выполнена
1532,2026-04-12,18:45,Центр,иван петров,Стрижка мужская,1400 р.,6440,онлайн,выполнена
1533,12.04.2026,14:00,Северный,Д. Ким,Стрижка мужская,1400,5096,онлайн,выполнена
1534,13.04.2026,12:30,Северный,Данила Ким,Стрижка мужская,1400,6050,онлайн,выполнена
1535,2026-04-13,17:00,Центр,Лев Гаврилов,Стрижка мужская,1400,6291,телефон,выполнена
1536,13.04.2026,16:45,Северный,Данила Ким,,1400,5638,телефон,выполнена
1537,13.04.2026,18:15,Центр,Лев Гаврилов,Стрижка детская,1000,5411,онлайн,выполнена
1538,13.04.2026,18:15,Центр,Артём Соколов,Тонирование,1800,6400,телефон,выполнена
1539,13.04.2026,11:15,Северный,Данила Ким,Стрижка + борода,2100,5389,онлайн,выполнена
1540,13.04.2026,17:15,Центр,Артём Соколов,Стрижка мужская,1400,5142,онлайн,выполнена
1541,13.04.2026,15:30,Заречная,Тимур Аскеров,Стрижка детская,1000,5431,онлайн,выполнена
1542,13.04.2026,17:45,Центр, Иван Петров,Оформление бороды,900,5237,телефон,выполнена
1543,14.04.2026,12:45,Центр,Артём Соколов,Оформление бороды,810,6050,телефон,выполнена
1544,14.04.2026,20:15,Северный,Роман Швец,Стрижка детская,1000,6025,онлайн,выполнена
1545,14.04.2026,15:15,Центр,Лев Гаврилов,Оформление бороды,900,5932,онлайн,выполнена
1546,14.04.2026,15:15,Центр,Лев Гаврилов,Бритьё опасной бритвой,1040,5224,онлайн,выполнена
1547,14.04.2026,18:00,Центр,Иван П.,Стрижка + борода,2100,5737,телефон,выполнена
1548,14.04.2026,17:45,Северный,Олег Рыбак,Стрижка детская,1000 р.,5074,онлайн,выполнена
1549,14.04.2026,15:15,Заречная,Марк Дёмин,Стрижка мужская,1400,5328,телефон,выполнена
1550,14.04.2026,20:00,Заречная,Тимур А.,Стрижка мужская,1400,5547,онлайн,выполнена
1551,14.04.2026,14:45,Заречная,Марк Дёмин,Оформление бороды,720,5971,онлайн,выполнена
1552,2026-04-14,19:00,Северный,Данила Ким,Стрижка мужская,1400,5033,телефон,выполнена
1553,14.04.2026,13:00,Заречная,Марк Дёмин,Стрижка мужская,1400,6154,телефон,выполнена
1554,15.04.2026,17:30,Центр, Иван Петров,Стрижка мужская,1400,6168,телефон,выполнена
1555,15.04.2026,18:30,Северный,Роман Швец,Стрижка + борода,2100,5391,телефон,неявка
1556,15.04.2026,16:15,Центр,Артём Соколов,Оформление бороды,900,5052,онлайн,выполнена
1557,15.04.2026,16:15,Центр,Иван П.,Стрижка мужская,1400,6357,онлайн,выполнена
1558,2026-04-15,16:15,Заречная,Марк Дёмин,Стрижка мужская,1400,5281,телефон,выполнена
1559,15.04.2026,17:45,Заречная,Марк Дёмин,Стрижка мужская,1400,5023,телефон,выполнена
1560,2026-04-15,15:00,Центр,Иван Петров,Стрижка мужская,1400,5580,онлайн,выполнена
1561,2026-04-15,11:45,Заречная,ТИМУР АСКЕРОВ,Стрижка детская,1000,6233,онлайн,выполнена
1562,15.04.2026,11:30,Северный,Д. Ким,Стрижка + борода,2100,6058,онлайн,выполнена
1563,15.04.2026,18:15,Заречная,Марк Дёмин,Бритьё опасной бритвой,1300,5207,онлайн,выполнена
1564,15.04.2026,20:30,Центр,Лев Гаврилов,Стрижка детская,1000,5153,онлайн,выполнена
1565,2026-04-15,16:15,Центр,Лев Гаврилов,Стрижка детская,1000,5156,онлайн,выполнена
1566,15.04.2026,17:15,Центр,Лев Гаврилов,Стрижка мужская,1260,5596,без записи,выполнена
1567,2026-04-16,18:30,Северный,Роман Швец,Бритьё опасной бритвой,1300,5098,онлайн,выполнена
1568,16.04.2026,17:45,Центр,Лев Гаврилов,Стрижка + борода,2100,5592,без записи,выполнена
1569,16.04.2026,20:00,Северный,Роман Швец,Стрижка мужская,1400,6242,онлайн,выполнена
1570,16.04.2026,18:30,Северный,Данила Ким,Стрижка детская,1000,6028,онлайн,выполнена
1571,16.04.2026,16:15,Заречная,ТИМУР АСКЕРОВ,Стрижка детская,900,5638,онлайн,выполнена
1572,16.04.2026,14:45,Центр,Иван П.,Стрижка + борода,"2100,00",5926,онлайн,выполнена
