ride_id,user_id,distance_m,duration_min,ride_date
19880,1467,3861.9,31.17,2025-12-22
19921,1468,3392.7,15.11,2025-12-22
26,4,3306.0,20.62,2025-12-23
35,5,5304.5,28.41,2025-12-23
371,25,4867.4,21.38,2025-12-23
577,48,3153.9,21.34,2025-12-23
907,74,5899.5,44.91,2025-12-23
1508,119,2547.0,23.99,2025-12-23
1699,133,5339.5,25.11,2025-12-23
1837,145,3452.3,18.29,2025-12-23
3676,277,8983.4,43.62,2025-12-23
3704,279,4881.1,27.92,2025-12-23
4064,306,3259.1,17.45,2025-12-23
4298,327,3024.0,16.63,2025-12-23
4577,351,2749.0,11.18,2025-12-23
6031,465,3185.9,18.01,2025-12-23
6088,469,5405.5,25.71,2025-12-23
6625,512,2438.6,14.04,2025-12-23
6660,514,3177.4,21.9,2025-12-23
7432,569,4261.9,25.09,2025-12-23
7798,595,2566.6,12.31,2025-12-23
9436,714,6054.8,26.58,2025-12-23
9607,727,1535.0,11.11,2025-12-23
10706,802,1183.1,8.9,2025-12-23
11389,855,6357.9,37.26,2025-12-23
11406,855,5127.2,35.87,2025-12-23
11932,897,2539.4,14.28,2025-12-23
12163,912,2202.3,12.44,2025-12-23
12192,914,2260.8,16.2,2025-12-23
12315,920,6314.6,40.04,2025-12-23
12380,925,1934.9,15.61,2025-12-23
12643,945,2200.1,16.04,2025-12-23
12654,946,1779.7,10.11,2025-12-23
12692,949,1346.6,6.86,2025-12-23
13130,982,2558.8,17.34,2025-12-23
14851,1108,1361.5,11.4,2025-12-23
15214,1130,1745.6,9.04,2025-12-23
15433,1149,1280.0,5.93,2025-12-23
15488,1152,1094.3,8.92,2025-12-23
15657,1161,1547.3,9.96,2025-12-23
15923,1172,4075.1,26.89,2025-12-23
16230,1200,4556.6,20.25,2025-12-23
16299,1205,2177.2,10.88,2025-12-23
16563,1225,2940.3,16.8,2025-12-23
16739,1240,1969.8,17.03,2025-12-23
17318,1274,2961.1,20.94,2025-12-23
17424,1283,4907.8,37.43,2025-12-23
17507,1290,3242.6,20.97,2025-12-23
17874,1316,2887.6,17.0,2025-12-23
18806,1384,3921.8,24.71,2025-12-23
19664,1451,1969.8,11.31,2025-12-23
28,5,2122.6,11.03,2025-12-24
480,38,2397.5,15.3,2025-12-24
904,74,2686.4,16.17,2025-12-24
1043,84,0.0,0.0,2025-12-24
1899,149,3330.1,17.36,2025-12-24
2123,170,5086.9,38.89,2025-12-24
2268,181,2109.8,16.58,2025-12-24
2640,205,2113.9,10.76,2025-12-24
3087,233,3855.1,29.39,2025-12-24
3584,267,1743.3,13.37,2025-12-24
3740,282,3065.5,14.08,2025-12-24
3809,288,1474.4,9.02,2025-12-24
3984,299,4655.0,24.0,2025-12-24
4460,342,2626.5,18.94,2025-12-24
5045,390,2438.9,16.05,2025-12-24
5178,401,1815.4,17.45,2025-12-24
5486,425,3636.8,18.85,2025-12-24
5705,439,3311.3,19.02,2025-12-24
5984,461,3467.2,18.5,2025-12-24
6052,467,1448.9,7.34,2025-12-24
7086,544,4122.4,22.37,2025-12-24
7136,547,2815.8,23.45,2025-12-24
7174,551,2823.4,19.0,2025-12-24
7302,559,2974.0,15.51,2025-12-24
7360,562,3515.6,25.35,2025-12-24
7803,595,3327.3,17.48,2025-12-24
7835,599,2414.2,17.04,2025-12-24
8733,675,3239.4,18.39,2025-12-24
9179,700,2378.3,14.95,2025-12-24
9917,751,2387.6,15.52,2025-12-24
10108,767,1426.6,12.54,2025-12-24
10501,788,4581.9,30.39,2025-12-24
11453,861,1510.1,11.28,2025-12-24
11470,863,1921.8,19.06,2025-12-24
11945,898,2342.6,12.88,2025-12-24
11968,900,5410.3,33.68,2025-12-24
12749,953,1634.5,10.01,2025-12-24
13911,1042,1981.1,11.27,2025-12-24
15836,1168,3355.3,22.74,2025-12-24
15880,1170,2226.4,16.63,2025-12-24
15939,1174,2120.6,11.95,2025-12-24
16101,1191,1807.9,9.86,2025-12-24
17019,1258,3455.2,20.1,2025-12-24
17295,1273,4584.5,24.96,2025-12-24
17565,1294,3541.3,18.19,2025-12-24
17630,1298,1808.7,9.44,2025-12-24
18073,1328,2657.9,19.21,2025-12-24
18220,1337,1186.2,7.95,2025-12-24
18345,1347,3456.9,20.8,2025-12-24
19946,1469,942.6,15.71,2025-12-24
367,25,1169.4,10.35,2025-12-25
397,29,2963.5,17.55,2025-12-25
648,55,1961.6,15.92,2025-12-25
1026,83,3048.8,20.47,2025-12-25
1096,90,2899.0,21.98,2025-12-25
1461,115,4720.8,34.72,2025-12-25
1831,145,2567.6,13.2,2025-12-25
2016,160,2558.8,11.6,2025-12-25
2784,214,2238.8,22.67,2025-12-25
3547,264,1533.5,10.94,2025-12-25
3637,274,2720.3,15.91,2025-12-25
3765,283,5262.8,32.04,2025-12-25
4720,361,1710.1,9.92,2025-12-25
4868,374,1122.2,7.96,2025-12-25
4872,374,4451.6,23.14,2025-12-25
5060,391,5047.4,34.28,2025-12-25
5421,421,2711.4,15.71,2025-12-25
6057,468,2106.9,13.94,2025-12-25
6459,501,2921.6,19.42,2025-12-25
7438,569,2063.2,15.82,2025-12-25
7745,593,2952.3,21.16,2025-12-25
8534,655,2756.9,18.73,2025-12-25
8654,668,2110.1,10.91,2025-12-25
9245,704,1660.8,9.75,2025-12-25
9880,748,1777.5,11.97,2025-12-25
10045,763,1920.4,10.16,2025-12-25
10794,808,3197.4,17.64,2025-12-25
10809,810,1914.2,9.44,2025-12-25
10881,814,2148.3,20.9,2025-12-25
10945,819,1029.2,10.67,2025-12-25
11331,850,1569.7,10.76,2025-12-25
11361,853,3291.0,17.28,2025-12-25
11363,853,1354.0,16.25,2025-12-25
11658,875,1906.2,12.3,2025-12-25
12104,907,2964.2,22.66,2025-12-25
12262,917,1930.1,9.28,2025-12-25
12985,972,1604.9,13.06,2025-12-25
13475,1008,5733.7,39.29,2025-12-25
14590,1091,2855.6,20.3,2025-12-25
14974,1117,2418.5,13.44,2025-12-25
16509,1221,2874.2,12.91,2025-12-25
16680,1236,6909.0,37.04,2025-12-25
16720,1238,2617.8,14.57,2025-12-25
17127,1263,1995.2,21.13,2025-12-25
18756,1379,2373.4,15.35,2025-12-25
18799,1383,1694.3,14.58,2025-12-25
19234,1418,2391.8,13.81,2025-12-25
19366,1426,2450.9,16.98,2025-12-25
19705,1453,1464.3,11.33,2025-12-25
19732,1454,1516.2,11.9,2025-12-25
19952,1470,2566.9,18.48,2025-12-25
169,15,2372.3,15.87,2025-12-26
318,24,2480.3,13.95,2025-12-26
670,57,1733.5,14.44,2025-12-26
2026,161,4767.2,29.88,2025-12-26
2074,165,1156.6,7.5,2025-12-26
2398,188,1253.2,10.75,2025-12-26
2938,227,5716.0,44.09,2025-12-26
3320,245,2596.7,14.84,2025-12-26
4143,309,6479.4,43.56,2025-12-26
4574,351,1509.5,7.07,2025-12-26
5036,389,4494.2,27.13,2025-12-26
5530,427,1679.4,10.66,2025-12-26
5666,436,4386.6,31.02,2025-12-26
5893,453,2376.6,14.7,2025-12-26
6277,487,6082.9,29.37,2025-12-26
6821,522,1033.0,12.59,2025-12-26
7309,559,1688.9,13.14,2025-12-26
7713,591,2701.4,15.66,2025-12-26
8014,612,7679.7,50.74,2025-12-26
8235,631,2909.7,16.42,2025-12-26
8918,684,1820.3,11.82,2025-12-26
8999,690,6001.8,28.23,2025-12-26
9587,725,1298.4,9.63,2025-12-26
9943,753,3390.9,18.42,2025-12-26
11307,848,1315.8,9.77,2025-12-26
11315,849,2131.5,19.39,2025-12-26
11876,891,2246.3,13.71,2025-12-26
11933,897,2761.4,18.64,2025-12-26
12318,920,3013.8,20.23,2025-12-26
12325,920,2185.9,13.11,2025-12-26
12409,928,4175.8,25.3,2025-12-26
12808,959,2324.4,24.98,2025-12-26
12856,962,1762.6,12.4,2025-12-26
12927,968,3874.6,26.7,2025-12-26
13927,1043,1471.7,13.87,2025-12-26
14409,1079,1897.2,13.74,2025-12-26
14608,1091,2577.4,28.03,2025-12-26
14987,1117,5423.9,34.09,2025-12-26
15412,1146,2090.4,15.88,2025-12-26
15519,1153,3780.1,21.59,2025-12-26
16014,1181,2372.9,15.3,2025-12-26
16040,1182,1480.1,9.04,2025-12-26
16050,1186,2451.4,13.45,2025-12-26
17717,1305,2177.5,21.84,2025-12-26
18071,1328,1071.6,7.44,2025-12-26
18925,1397,3843.8,27.55,2025-12-26
19016,1402,2809.9,17.97,2025-12-26
19311,1423,1969.9,12.76,2025-12-26
19477,1436,2959.2,16.12,2025-12-26
19499,1437,4096.5,25.16,2025-12-26
19592,1443,5030.7,27.73,2025-12-26
20047,1476,1487.5,11.07,2025-12-26
20299,1497,4640.1,38.14,2025-12-26
563,46,2334.8,17.05,2025-12-27
1174,96,2419.2,15.18,2025-12-27
1212,98,1209.3,7.11,2025-12-27
1473,116,1793.8,11.36,2025-12-27
1786,143,2412.8,17.29,2025-12-27
2078,165,2813.1,14.83,2025-12-27
2301,184,3176.2,20.93,2025-12-27
2579,200,2351.8,17.43,2025-12-27
2852,220,3189.9,19.68,2025-12-27
2953,227,1840.6,19.87,2025-12-27
3403,252,1838.5,12.7,2025-12-27
3797,286,2277.7,14.72,2025-12-27
4476,344,3858.3,18.26,2025-12-27
4485,344,4845.9,28.24,2025-12-27
4656,357,2971.2,15.4,2025-12-27
5185,401,2109.9,17.86,2025-12-27
5531,428,1946.7,14.99,2025-12-27
6768,519,1503.6,7.82,2025-12-27
7263,557,2074.1,14.32,2025-12-27
7381,564,1831.8,30.53,2025-12-27
8024,612,2887.7,15.84,2025-12-27
8062,615,1981.1,15.12,2025-12-27
9567,724,1579.3,15.63,2025-12-27
10168,770,3043.5,22.67,2025-12-27
10188,771,3880.3,25.52,2025-12-27
10206,771,4593.3,31.48,2025-12-27
10556,792,7198.5,48.52,2025-12-27
12071,906,4229.2,20.4,2025-12-27
12286,919,5226.3,23.0,2025-12-27
12424,929,5010.3,35.33,2025-12-27
13753,1029,2092.6,11.93,2025-12-27
14934,1113,2484.5,12.33,2025-12-27
15021,1118,3992.6,24.5,2025-12-27
15175,1129,3313.5,16.77,2025-12-27
15235,1131,3083.4,16.51,2025-12-27
15687,1162,3609.0,20.21,2025-12-27
15991,1178,3418.6,19.77,2025-12-27
16811,1245,1204.9,7.69,2025-12-27
18355,1348,2614.3,19.41,2025-12-27
18406,1351,3456.9,18.19,2025-12-27
18509,1358,9472.1,55.35,2025-12-27
18529,1358,4115.8,29.25,2025-12-27
19255,1419,1111.2,6.86,2025-12-27
19327,1423,0.0,0.0,2025-12-27
19870,1466,2300.6,17.54,2025-12-27
20200,1490,1869.6,10.71,2025-12-27
45,5,1903.9,14.4,2025-12-28
492,39,2984.8,19.69,2025-12-28
608,50,2700.2,12.87,2025-12-28
916,74,4278.1,22.27,2025-12-28
935,77,1264.9,6.97,2025-12-28
1085,89,2060.1,12.7,2025-12-28
1203,97,2690.6,18.89,2025-12-28
1328,106,1855.5,15.04,2025-12-28
1617,125,2219.9,14.94,2025-12-28
1659,130,1467.5,11.86,2025-12-28
2107,167,2682.1,15.98,2025-12-28
2480,195,661.9,9.02,2025-12-28
2960,227,1865.0,14.09,2025-12-28
3113,235,2253.3,13.97,2025-12-28
4600,353,2109.1,11.83,2025-12-28
4618,354,2435.3,19.5,2025-12-28
4969,382,2268.6,13.79,2025-12-28
5200,402,1287.9,10.85,2025-12-28
5527,427,2164.1,12.21,2025-12-28
5967,459,2317.9,25.31,2025-12-28
5990,462,2437.0,14.08,2025-12-28
6122,472,1620.7,14.15,2025-12-28
6551,507,1766.4,11.65,2025-12-28
6918,531,4382.2,25.39,2025-12-28
7238,556,1268.6,10.9,2025-12-28
7508,575,2123.1,20.47,2025-12-28
7627,582,2335.9,15.02,2025-12-28
7637,583,2308.0,19.98,2025-12-28
7924,606,2575.5,15.22,2025-12-28
8500,652,5322.9,36.57,2025-12-28
8599,662,3302.3,20.23,2025-12-28
9003,690,1368.1,8.56,2025-12-28
9753,738,2588.7,14.72,2025-12-28
10377,781,2573.8,11.31,2025-12-28
10647,798,2451.3,12.96,2025-12-28
10775,807,6166.8,35.31,2025-12-28
10865,813,834.1,6.4,2025-12-28
11463,863,3859.3,23.11,2025-12-28
11477,863,1981.2,15.51,2025-12-28
11547,868,2006.9,17.55,2025-12-28
11583,870,3350.1,15.43,2025-12-28
13925,1043,2035.5,13.51,2025-12-28
14266,1070,1178.5,8.81,2025-12-28
14448,1081,4370.9,24.95,2025-12-28
14721,1099,2782.1,17.81,2025-12-28
15066,1122,8221.2,39.51,2025-12-28
15347,1140,2867.2,15.74,2025-12-28
15767,1165,3996.4,23.87,2025-12-28
16617,1228,1803.7,13.87,2025-12-28
16637,1230,2839.6,21.12,2025-12-28
17008,1258,1746.5,12.33,2025-12-28
17738,1307,1894.3,15.4,2025-12-28
18050,1327,2832.7,17.42,2025-12-28
18190,1334,1234.9,8.5,2025-12-28
18401,1350,4369.1,19.67,2025-12-28
19143,1413,1636.5,8.92,2025-12-28
19186,1415,4028.0,24.39,2025-12-28
19344,1424,4509.9,24.3,2025-12-28
19411,1430,4730.5,25.99,2025-12-28
19641,1450,2288.6,13.81,2025-12-28
707,60,2542.0,15.54,2025-12-29
1190,97,7116.0,32.49,2025-12-29
1494,118,3550.5,24.73,2025-12-29
1725,134,1142.2,6.68,2025-12-29
1978,156,7696.0,48.59,2025-12-29
2193,176,2241.3,11.94,2025-12-29
2867,221,1512.4,10.49,2025-12-29
3170,237,2006.4,14.65,2025-12-29
3520,263,1821.1,20.99,2025-12-29
3653,275,3744.9,23.72,2025-12-29
3692,278,2021.2,12.68,2025-12-29
3706,279,3989.6,23.49,2025-12-29
3710,280,4949.1,30.72,2025-12-29
3808,288,2315.4,11.94,2025-12-29
3990,299,2424.7,19.71,2025-12-29
4564,349,1996.5,11.58,2025-12-29
4575,351,1842.4,8.67,2025-12-29
5352,415,1830.3,12.81,2025-12-29
5360,416,6035.1,26.43,2025-12-29
5403,418,1916.0,17.14,2025-12-29
5541,429,9160.0,45.27,2025-12-29
6024,465,1656.3,11.41,2025-12-29
6500,504,2206.2,16.26,2025-12-29
6533,505,2440.3,19.26,2025-12-29
6831,522,1979.6,10.39,2025-12-29
7003,538,1206.0,13.99,2025-12-29
7101,546,2702.3,14.37,2025-12-29
7750,593,3844.1,18.93,2025-12-29
8135,621,1178.7,8.03,2025-12-29
8448,647,1922.4,14.26,2025-12-29
8994,690,2277.7,28.35,2025-12-29
9033,691,2125.1,14.95,2025-12-29
9136,697,3815.9,18.4,2025-12-29
9205,702,2370.3,13.97,2025-12-29
9230,703,1002.2,5.68,2025-12-29
10282,775,2899.1,19.55,2025-12-29
10797,808,2079.7,20.82,2025-12-29
10904,816,2737.4,21.43,2025-12-29
11174,840,1785.5,11.63,2025-12-29
11249,847,1840.3,14.21,2025-12-29
11746,882,2235.0,12.25,2025-12-29
11760,883,1407.4,9.69,2025-12-29
11841,888,2303.4,19.58,2025-12-29
11989,902,3985.5,25.13,2025-12-29
13687,1024,2240.2,13.07,2025-12-29
13770,1030,3040.9,17.84,2025-12-29
13865,1038,3466.0,17.47,2025-12-29
13912,1042,1730.8,14.61,2025-12-29
14206,1066,1386.7,8.56,2025-12-29
14857,1108,2342.6,15.87,2025-12-29
15177,1129,1571.5,11.23,2025-12-29
15348,1140,3402.0,26.4,2025-12-29
15480,1152,3956.1,24.79,2025-12-29
15518,1153,2501.0,15.79,2025-12-29
16032,1182,1332.9,11.72,2025-12-29
16461,1217,3124.7,18.56,2025-12-29
16749,1241,1966.7,12.32,2025-12-29
17364,1277,1935.0,12.29,2025-12-29
17432,1283,2572.3,19.0,2025-12-29
17734,1307,2725.5,16.84,2025-12-29
19091,1407,4745.4,30.56,2025-12-29
19735,1455,887.2,8.03,2025-12-29
19825,1461,8120.1,40.45,2025-12-29
32,5,4526.9,23.08,2025-12-30
106,12,7311.6,27.77,2025-12-30
142,14,1345.8,10.74,2025-12-30
406,30,4039.3,22.41,2025-12-30
516,43,8765.2,65.51,2025-12-30
717,62,1486.4,13.52,2025-12-30
950,78,2929.1,13.64,2025-12-30
1303,104,2463.7,15.46,2025-12-30
1414,110,1418.8,7.97,2025-12-30
1826,145,4526.7,23.38,2025-12-30
1889,148,3306.3,24.37,2025-12-30
2056,163,817.3,8.2,2025-12-30
2652,205,2325.8,16.78,2025-12-30
2837,218,4250.2,27.6,2025-12-30
2949,227,1756.6,14.27,2025-12-30
2955,227,2032.0,17.47,2025-12-30
4179,314,2293.6,15.31,2025-12-30
4882,374,2878.7,16.49,2025-12-30
4923,378,1272.3,6.11,2025-12-30
5019,389,2711.8,17.85,2025-12-30
5583,430,3853.2,24.33,2025-12-30
6423,499,2757.6,23.67,2025-12-30
6696,515,3705.1,23.14,2025-12-30
7142,547,1688.1,9.87,2025-12-30
7322,560,3046.5,16.05,2025-12-30
7519,577,998.2,6.92,2025-12-30
8061,615,1818.6,13.7,2025-12-30
9013,690,2863.2,19.12,2025-12-30
9231,703,2755.9,19.6,2025-12-30
9716,736,8851.5,50.5,2025-12-30
9958,755,4182.0,27.06,2025-12-30
10937,818,3951.6,24.3,2025-12-30
11120,835,3588.6,20.64,2025-12-30
11358,853,1492.9,9.59,2025-12-30
11408,855,2355.5,12.99,2025-12-30
11536,868,3327.9,16.84,2025-12-30
11589,871,2067.0,12.14,2025-12-30
11732,879,2202.9,22.46,2025-12-30
11739,881,3102.9,24.83,2025-12-30
12500,938,2083.5,20.55,2025-12-30
13642,1021,3203.3,22.65,2025-12-30
14347,1074,2749.5,17.01,2025-12-30
14443,1081,907.7,9.62,2025-12-30
14447,1081,2556.6,12.89,2025-12-30
15514,1153,4304.3,26.45,2025-12-30
15602,1157,2353.5,20.27,2025-12-30
15822,1168,2801.3,15.71,2025-12-30
16549,1224,4553.2,32.89,2025-12-30
18265,1342,2280.5,12.33,2025-12-30
18463,1355,1425.7,10.29,2025-12-30
18740,1377,4619.9,21.33,2025-12-30
19015,1402,2331.4,18.74,2025-12-30
19023,1402,7417.6,31.67,2025-12-30
19382,1429,5741.3,29.92,2025-12-30
19491,1436,2904.1,15.29,2025-12-30
19510,1438,5219.4,31.29,2025-12-30
20106,1480,2800.8,20.64,2025-12-30
10,2,7988.9,47.5,2025-12-31
115,12,2789.5,18.81,2025-12-31
157,14,1838.8,8.39,2025-12-31
1021,82,4520.0,25.74,2025-12-31
1236,99,2623.5,16.36,2025-12-31
1838,145,1362.6,7.77,2025-12-31
3360,249,3171.7,21.01,2025-12-31
3652,275,1777.3,16.12,2025-12-31
3807,288,1483.1,15.83,2025-12-31
3893,291,1285.2,7.41,2025-12-31
4416,337,6456.7,35.09,2025-12-31
5513,426,4342.0,27.26,2025-12-31
6378,496,3199.8,16.8,2025-12-31
6575,508,2526.5,16.95,2025-12-31
6984,535,2367.2,15.61,2025-12-31
7244,556,3519.9,22.83,2025-12-31
7749,593,5565.8,30.05,2025-12-31
8725,673,1421.0,10.88,2025-12-31
8950,687,2916.1,18.96,2025-12-31
9030,691,3659.4,16.37,2025-12-31
9364,710,1800.5,8.74,2025-12-31
9593,725,3144.9,17.79,2025-12-31
9849,746,2138.7,12.85,2025-12-31
11066,831,6086.9,35.56,2025-12-31
11705,879,1965.0,12.53,2025-12-31
11711,879,2251.1,15.19,2025-12-31
11734,879,5940.4,32.71,2025-12-31
12041,904,3061.8,16.28,2025-12-31
12387,925,6653.4,43.41,2025-12-31
12403,927,1065.6,8.1,2025-12-31
12768,954,4658.4,29.83,2025-12-31
12977,971,2417.6,24.36,2025-12-31
14037,1051,2043.7,29.19,2025-12-31
14275,1071,4192.4,25.84,2025-12-31
14411,1079,2083.7,16.61,2025-12-31
14871,1111,1536.8,20.31,2025-12-31
15149,1126,2805.5,18.15,2025-12-31
15683,1162,1597.6,9.94,2025-12-31
16330,1208,2934.0,16.08,2025-12-31
16477,1217,2960.0,15.94,2025-12-31
16545,1224,5204.6,27.83,2025-12-31
16702,1237,1454.9,9.48,2025-12-31
17593,1296,742.4,5.15,2025-12-31
17871,1316,1562.9,10.39,2025-12-31
18037,1327,2704.5,15.34,2025-12-31
18286,1343,2238.6,14.99,2025-12-31
18465,1355,3802.8,22.04,2025-12-31
19562,1441,3448.2,15.88,2025-12-31
19793,1459,4330.3,30.88,2025-12-31
19942,1469,2043.6,11.99,2025-12-31
33,5,3074.0,18.44,2026-01-01
357,25,1347.2,10.74,2026-01-01
527,43,3643.7,19.13,2026-01-01
708,60,2232.3,8.82,2026-01-01
897,74,4359.8,35.25,2026-01-01
2604,202,4550.4,22.82,2026-01-01
2906,223,3158.0,17.76,2026-01-01
3261,242,2614.7,12.61,2026-01-01
3351,247,1185.3,8.55,2026-01-01
3749,283,2788.7,19.04,2026-01-01
4322,328,3600.6,20.41,2026-01-01
4608,354,1509.0,12.48,2026-01-01
4973,383,1418.3,11.34,2026-01-01
5083,392,3175.3,20.4,2026-01-01
5588,431,1727.2,18.85,2026-01-01
6040,466,2311.6,15.2,2026-01-01
6188,477,2757.9,23.88,2026-01-01
6353,493,2099.3,13.61,2026-01-01
6812,522,2316.9,15.61,2026-01-01
6826,522,3507.7,17.33,2026-01-01
7509,575,3720.9,25.71,2026-01-01
7609,582,1604.3,10.14,2026-01-01
8027,612,1738.0,14.43,2026-01-01
8147,622,1974.3,8.03,2026-01-01
9271,705,2468.2,22.61,2026-01-01
9310,708,1949.1,8.27,2026-01-01
9326,708,1605.8,14.15,2026-01-01
9898,749,4403.1,23.99,2026-01-01
10555,792,2465.7,15.38,2026-01-01
10778,807,2452.2,19.35,2026-01-01
10779,807,1003.0,7.7,2026-01-01
10903,816,2214.4,12.94,2026-01-01
11234,846,5583.3,36.6,2026-01-01
11759,883,2225.1,14.77,2026-01-01
12310,920,4055.9,25.46,2026-01-01
12451,933,3980.4,21.88,2026-01-01
12481,937,1416.2,10.35,2026-01-01
12641,945,2802.3,14.42,2026-01-01
12789,957,1817.8,10.54,2026-01-01
14159,1063,1318.1,16.24,2026-01-01
14433,1079,2753.0,23.93,2026-01-01
14688,1096,1661.3,10.1,2026-01-01
15360,1142,2885.1,17.11,2026-01-01
15481,1152,2643.6,15.3,2026-01-01
15491,1152,3753.6,23.23,2026-01-01
15971,1177,5444.7,28.28,2026-01-01
16045,1185,2602.2,21.23,2026-01-01
16322,1207,1451.0,12.15,2026-01-01
16847,1247,1838.6,12.33,2026-01-01
17241,1270,4576.9,23.54,2026-01-01
17354,1276,1952.9,12.17,2026-01-01
17447,1283,4939.7,21.55,2026-01-01
18025,1327,3000.6,18.82,2026-01-01
18672,1372,2410.3,12.91,2026-01-01
19594,1443,1770.4,14.78,2026-01-01
19699,1453,2300.6,11.92,2026-01-01
20006,1472,1384.0,11.7,2026-01-01
503,42,1916.5,19.31,2026-01-02
921,75,2127.8,16.58,2026-01-02
961,80,2400.8,15.95,2026-01-02
1083,89,2368.8,18.37,2026-01-02
1879,148,1807.9,13.17,2026-01-02
2210,178,1179.0,11.85,2026-01-02
2748,213,2394.6,14.82,2026-01-02
3033,231,1598.1,22.03,2026-01-02
4900,376,1874.4,9.93,2026-01-02
6251,485,2448.7,13.01,2026-01-02
6381,497,4185.5,22.17,2026-01-02
6741,519,1771.4,12.51,2026-01-02
7091,545,2149.6,17.63,2026-01-02
8082,616,2988.4,24.47,2026-01-02
8173,625,1084.9,9.79,2026-01-02
8314,639,945.9,7.86,2026-01-02
8591,660,2303.7,15.36,2026-01-02
8624,663,2395.2,13.91,2026-01-02
8767,677,4800.8,27.75,2026-01-02
8940,686,7676.0,37.59,2026-01-02
10119,768,2886.9,23.67,2026-01-02
10277,775,3687.8,20.13,2026-01-02
10304,777,2529.2,20.44,2026-01-02
10460,787,1193.6,7.35,2026-01-02
10486,788,1790.2,13.49,2026-01-02
11065,830,4842.3,25.15,2026-01-02
11093,833,4954.2,22.27,2026-01-02
12014,903,2845.6,18.46,2026-01-02
12365,924,4876.8,30.52,2026-01-02
12706,950,4500.4,27.36,2026-01-02
13031,974,2722.9,22.48,2026-01-02
13313,996,3325.0,22.17,2026-01-02
13590,1016,1519.8,9.14,2026-01-02
13809,1034,1421.0,8.79,2026-01-02
14731,1099,1142.8,11.21,2026-01-02
14973,1117,1828.1,10.16,2026-01-02
15478,1152,2024.0,13.32,2026-01-02
15864,1169,2551.1,23.29,2026-01-02
16063,1187,2822.4,19.02,2026-01-02
17520,1291,2905.9,17.28,2026-01-02
18685,1374,1663.8,8.46,2026-01-02
19566,1441,5808.0,28.36,2026-01-02
19951,1470,3056.6,20.8,2026-01-02
1324,106,3025.6,21.98,2026-01-03
2134,172,4407.4,28.63,2026-01-03
2302,184,2177.5,17.66,2026-01-03
2536,198,4795.7,28.02,2026-01-03
3383,250,5451.0,31.18,2026-01-03
3595,269,1961.7,14.41,2026-01-03
3631,274,4730.7,26.76,2026-01-03
4178,314,3563.0,28.74,2026-01-03
4584,352,3047.6,23.1,2026-01-03
4996,384,1658.3,11.96,2026-01-03
5141,399,999.3,11.5,2026-01-03
5196,402,2432.9,13.78,2026-01-03
5242,406,2533.5,17.51,2026-01-03
5769,444,2012.5,20.68,2026-01-03
5994,462,5123.1,28.84,2026-01-03
6457,501,5336.0,42.43,2026-01-03
6628,512,1200.7,10.2,2026-01-03
6938,532,2135.8,10.21,2026-01-03
7574,580,1311.9,8.6,2026-01-03
8201,627,4157.0,25.53,2026-01-03
8221,629,7209.7,41.0,2026-01-03
8925,685,2153.8,15.89,2026-01-03
9267,705,2648.1,17.42,2026-01-03
9702,736,4060.7,20.87,2026-01-03
9959,755,2979.7,15.33,2026-01-03
9999,760,7604.2,43.43,2026-01-03
10060,764,2045.2,11.63,2026-01-03
10603,795,2022.9,20.8,2026-01-03
10686,800,1515.1,9.14,2026-01-03
10736,803,2251.0,17.69,2026-01-03
11292,848,5094.5,29.45,2026-01-03
11400,855,1824.9,17.66,2026-01-03
11842,888,4602.4,43.7,2026-01-03
11950,898,4997.7,24.93,2026-01-03
12333,921,1489.0,7.17,2026-01-03
13166,984,2162.8,14.87,2026-01-03
14228,1067,5106.2,29.86,2026-01-03
14693,1096,6629.0,38.96,2026-01-03
15568,1157,6730.8,38.07,2026-01-03
16121,1192,1521.0,10.55,2026-01-03
16363,1210,2838.6,27.52,2026-01-03
16756,1242,533.4,6.46,2026-01-03
16971,1255,2386.9,15.19,2026-01-03
17431,1283,1554.7,10.42,2026-01-03
17614,1297,2896.2,16.04,2026-01-03
19401,1430,2540.0,20.8,2026-01-03
19445,1433,1649.1,23.26,2026-01-03
19461,1434,8889.7,47.76,2026-01-03
19658,1451,2106.1,15.2,2026-01-03
20071,1477,2696.8,15.28,2026-01-03
20100,1479,1680.5,11.49,2026-01-03
279,21,2559.0,14.43,2026-01-04
433,34,3238.1,19.9,2026-01-04
996,82,8696.2,43.95,2026-01-04
1125,92,3050.4,18.68,2026-01-04
1447,114,2412.9,18.1,2026-01-04
1490,118,2957.2,17.85,2026-01-04
1827,145,810.1,8.37,2026-01-04
2011,160,2589.2,13.79,2026-01-04
2117,168,1162.7,6.58,2026-01-04
2264,181,2216.7,8.88,2026-01-04
2453,194,2148.3,13.34,2026-01-04
2964,227,3534.7,33.68,2026-01-04
3280,243,1709.5,12.53,2026-01-04
3549,264,3358.9,22.21,2026-01-04
3875,291,1640.3,10.29,2026-01-04
4967,382,2486.1,18.48,2026-01-04
5032,389,3408.9,22.85,2026-01-04
5158,400,5028.2,31.28,2026-01-04
5263,409,4527.6,23.12,2026-01-04
