talk_id,title,speaker,speaker_occupation,num_speakers,event,event_year,event_city,is_main_conference,recorded_date,published_date,duration_sec,views,comments,languages
2493,"Почему выборы важнее, чем кажется",Lucia Castillo,антрополог,1,TED2015,2015,Vancouver,1,2015-12-12,2015-12-29,505,1583458,163,34
736,Каким образом страх работают против нас,Emma Kowalski,архитектор,1,TED2015,2015,Vancouver,1,2015-08-02,2015-12-30,1312,2232721,439,51
383,Отчего города работают против нас,Ana Lindqvist,врач,1,TED2015,2015,Vancouver,1,2015-12-19,2016-01-02,1186,5511880,1345,46
223,Каким образом память не работают,Maria Fischer,художник,1,TEDWomen 2015,2015,Monterey,1,2015-07-25,2016-01-04,373,3089870,294,27
2670,Зачем роботы возвращаются,Tom Novak,экономист,1,TEDx Talks,2015,различные,0,2015-09-05,2016-01-09,617,1773098,222,33
2227,"Зачем старение важнее, чем кажется",John Bauer,нейробиолог,1,TEDx Talks,2015,различные,0,2015-09-23,2016-01-10,390,2892340,245,20
1998,Как гены держат нас вместе,Omar Castillo,нейробиолог,1,TEDWomen 2015,2015,Monterey,1,2015-11-10,2016-01-12,750,2537097,274,8
1713,Почему космос заслуживают внимания,Zoe Nakamura,юрист,1,TEDWomen 2015,2015,Monterey,1,2015-11-06,2016-01-14,1058,14753720,1518,33
1178,Каким образом гены требуют пересмотра,Daniel Reyes,,1,TEDWomen 2015,2015,Monterey,1,2015-07-14,2016-01-15,300,3337414,449,36
283,Что язык зависят от нас,Lena Iversen,врач,1,TEDWomen 2015,2015,Monterey,1,2015-12-24,2016-01-20,207,8708674,977,30
1198,Как работа держат нас вместе,Maria Haugen,биолог,1,TED2015,2015,Vancouver,1,2015-11-09,2016-01-22,389,3880183,583,51
72,Зачем эмоции нуждаются в защите,Kira Almeida,программист,1,TEDWomen 2015,2015,Monterey,1,2015-07-09,2016-01-23,301,5341504,527,30
733,"Каким образом выборы важнее, чем кажется",Samir Silva,активист,1,TEDx Talks,2015,различные,0,2015-08-15,2016-01-24,391,878730,283,43
838,"Каким образом вирусы опаснее, чем принято думать",Elif Berger,антрополог,1,TEDWomen 2015,2015,Monterey,1,2015-09-01,2016-01-27,631,687074,117,33
557,Зачем школы стоят дороже,David Meyer,режиссёр,1,TED2015,2015,Vancouver,1,2015-12-17,2016-01-30,381,1885678,264,13
1833,Почему память держат нас вместе,Hugo Haugen,журналист,1,TED2015,2015,Vancouver,1,2015-09-06,2016-02-01,458,330735,47,29
2733,Зачем реки недооценены,Ana Haugen,,1,TEDx Talks,2015,различные,0,2015-08-20,2016-02-01,504,1259617,187,35
687,Каким образом суды определяют будущее,Ana Meyer,юрист,1,TED2015,2015,Vancouver,1,2015-08-16,2016-02-02,870,2480347,1052,38
1872,Зачем бактерии нуждаются в защите,Ravi Fischer,юрист,1,TEDx Talks,2015,различные,0,2015-11-18,2016-02-02,389,188434,23,9
2669,Отчего энергия меняют всё,Kira Berger,физик,1,TED2015,2015,Vancouver,1,2015-11-10,2016-02-04,1221,1075585,239,35
1216,Как леса определяют будущее,Sara Moreau,биолог,1,TEDx Talks,2015,различные,0,2015-07-25,2016-02-05,660,2129505,189,25
2439,Каким образом алгоритмы устроены не так,Mira Fischer,нейробиолог,1,TED2015,2015,Vancouver,1,2015-10-03,2016-02-06,325,130992,23,22
1325,Отчего страх не работают,Jonas Okafor,активист,1,TEDWomen 2015,2015,Monterey,1,2015-07-28,2016-02-07,372,3549723,310,37
1853,Почему школы исчезают,John Kaplan,философ,1,TEDSalon NY,2016,New York,0,2016-01-02,2016-02-08,985,4062997,359,16
1049,Каким образом время стоят дороже,Lena Reyes,активист,2,TEDSalon NY,2016,New York,0,2016-01-16,2016-02-09,809,1926980,419,28
514,Как выборы исчезают,Lena Nilsen,биолог,1,TEDx Talks,2015,различные,0,2015-08-12,2016-02-10,876,3021086,263,58
1836,Каким образом реки возвращаются,Maria Petrov,режиссёр,1,TED2015,2015,Vancouver,1,2015-08-18,2016-02-10,337,1488997,159,38
695,"Что мы важнее, чем кажется",Lucia Kaplan,психолог,1,TEDx Talks,2015,различные,0,2015-08-28,2016-02-12,372,294963,39,34
2298,Почему города молчат,Yuki Castillo,философ,1,TEDWomen 2015,2015,Monterey,1,2015-11-24,2016-02-13,504,6166015,2531,30
2532,Как выборы устроены не так,Yuki Hassan,писатель,1,TEDx Talks,2015,различные,0,2015-08-11,2016-02-13,323,484099,43,16
941,Отчего школы не работают,Peter Vargas,историк,1,TEDWomen 2015,2015,Monterey,1,2015-09-14,2016-02-16,1319,724351,172,27
261,"Отчего океан важнее, чем кажется",Samir Nakamura,художник,1,TED2015,2015,Vancouver,1,2015-10-09,2016-02-19,359,819889,162,23
375,Отчего школы молчат,Mira Silva,историк,1,TEDx Talks,2015,различные,0,2015-10-13,2016-02-19,414,5361410,516,45
2000,Как мозг говорят правду,Ana Berger,психолог,1,TEDx Talks,2015,различные,0,2015-11-15,2016-02-20,1020,618702,51,34
2521,Зачем язык обманывают нас,Zoe Kaplan,предприниматель,1,TEDx Talks,2015,различные,0,2015-09-26,2016-02-20,767,434346,37,43
2417,Отчего вода говорят правду,Kira Ferrari,физик,1,TEDYouth 2016,2016,New York,0,2016-01-25,2016-02-22,1016,1850601,167,41
2746,"Как страх важнее, чем кажется",Hugo Kowalski,философ,1,TEDx Talks,2015,различные,0,2015-09-04,2016-02-22,634,1996318,256,34
803,"Почему алгоритмы важнее, чем кажется",Tom Bauer,предприниматель,1,TEDx Talks,2015,различные,0,2015-11-15,2016-02-23,504,4949067,440,1
871,Почему энергия нуждаются в защите,David Ferrari,математик,1,TED2016,2016,Vancouver,1,2016-01-08,2016-02-24,1446,1664960,198,30
2697,"Каким образом язык важнее, чем кажется",Jonas Castillo,юрист,1,TEDWomen 2015,2015,Monterey,1,2015-10-16,2016-02-25,702,506435,79,21
2701,Что роботы требуют пересмотра,Elif Nilsen,активист,1,TEDx Talks,2015,различные,0,2015-10-25,2016-03-01,961,759416,66,43
294,Зачем алгоритмы недооценены,Lucia Kowalski,художник,1,TED2015,2015,Vancouver,1,2015-12-15,2016-03-03,998,5716165,665,20
1333,Как работа обманывают нас,Iris Meyer,философ,2,TED2015,2015,Vancouver,1,2015-08-26,2016-03-04,1234,1230533,113,32
1304,"Что гены сложнее, чем выглядят",Maria Iversen,инженер,3,TEDWomen 2015,2015,Monterey,1,2015-08-18,2016-03-05,199,1693919,388,29
1357,Что семьи стали другими,Iris Nilsen,архитектор,1,TEDx Talks,2015,различные,0,2015-09-12,2016-03-06,505,3383415,367,19
917,Отчего архитектура стали другими,Hugo Vargas,психолог,1,TEDx Talks,2015,различные,0,2015-11-03,2016-03-07,577,316178,49,26
1529,"Отчего одиночество сложнее, чем выглядят",Carlos Hassan,режиссёр,1,TEDWomen 2015,2015,Monterey,1,2015-08-27,2016-03-08,863,20675333,3196,27
273,Зачем работа говорят правду,Kira Ferrari,историк,1,TED2015,2015,Vancouver,1,2015-12-22,2016-03-09,262,3232810,348,29
241,Отчего гены не работают,Kira Novak,журналист,1,TEDx Talks,2015,различные,0,2015-10-11,2016-03-10,1247,1267648,107,41
286,Зачем школы работают против нас,Omar Almeida,нейробиолог,1,TEDYouth 2016,2016,New York,0,2016-01-15,2016-03-12,879,312583,40,43
2652,"Отчего страх сложнее, чем выглядят",Aisha Okafor,дизайнер,1,TED2015,2015,Vancouver,1,2015-12-03,2016-03-12,1149,408943,71,51
1793,Почему мозг меняют всё,Peter Kaplan,философ,3,TED2016,2016,Vancouver,1,2016-02-26,2016-03-17,430,4988959,417,35
708,Почему вода молчат,Alex Petrov,дизайнер,2,TED2016,2016,Vancouver,1,2016-03-04,2016-03-18,177,258922,30,24
1359,Отчего медицина исчезают,Mira Kaplan,антрополог,1,TEDx Talks,2015,различные,0,2015-10-13,2016-03-19,610,1181718,157,31
1715,Почему вода держат нас вместе,Jonas Petrov,психолог,1,TEDWomen 2015,2015,Monterey,1,2015-10-15,2016-03-19,452,5142967,837,38
2547,Почему мы исчезают,Ravi Ferrari,экономист,1,TEDSalon NY,2016,New York,0,2016-02-22,2016-03-22,330,2257303,208,52
2171,Почему выборы говорят правду,Maria Hassan,антрополог,1,TEDWomen 2015,2015,Monterey,1,2015-11-27,2016-03-23,1010,4701040,979,3
1932,Что мы возвращаются,Carlos Kowalski,нейробиолог,2,TEDSalon NY,2016,New York,0,2016-02-03,2016-03-27,695,2250891,558,36
1311,Каким образом климат исчезают,Maria Iversen,программист,1,TEDSalon NY,2016,New York,0,2016-02-12,2016-03-29,891,1335822,167,34
1441,Отчего дети нуждаются в защите,Maria Dubois,врач,1,TEDWomen 2015,2015,Monterey,1,2015-09-27,2016-03-30,940,5078335,601,34
2408,Почему бактерии возвращаются,Aisha Okafor,физик,2,TED2015,2015,Vancouver,1,2015-12-15,2016-03-30,629,3102587,801,23
412,Как школы говорят правду,Omar Hassan,экономист,1,TED2015,2015,Vancouver,1,2015-10-15,2016-04-02,390,803502,172,21
966,Каким образом дети обманывают нас,Lena Nakamura,нейробиолог,2,TEDYouth 2016,2016,New York,0,2016-03-05,2016-04-06,485,2209814,956,18
130,Почему деньги определяют будущее,Maria Ferrari,историк,1,TEDSalon NY,2016,New York,0,2016-03-07,2016-04-07,445,326895,42,29
1386,Зачем выборы работают против нас,Ana Novak,математик,1,TED2016,2016,Vancouver,1,2016-01-22,2016-04-14,1429,1353886,205,11
1159,"Как мозг опаснее, чем принято думать",Tom Nilsen,художник,1,TED2016,2016,Vancouver,1,2016-03-10,2016-04-18,1067,6024040,783,50
476,Каким образом космос заслуживают внимания,Carlos Almeida,музыкант,1,TEDSalon NY,2016,New York,0,2016-04-03,2016-04-19,748,511268,62,33
1512,Как энергия требуют пересмотра,Iris Iversen,физик,1,TEDYouth 2016,2016,New York,0,2016-03-16,2016-04-19,432,448088,142,31
73,Каким образом работа исчезают,Carlos Kowalski,юрист,1,TEDWomen 2015,2015,Monterey,1,2015-11-23,2016-04-20,881,4046843,1382,45
533,Почему сон стоят дороже,Ines Vargas,программист,1,TEDx Talks,2015,различные,0,2015-10-15,2016-04-20,390,450843,74,27
1285,Отчего дети требуют пересмотра,Lena Vargas,музыкант,1,TEDWomen 2015,2015,Monterey,1,2015-11-21,2016-04-20,593,1379182,601,19
258,Отчего гены держат нас вместе,Liam Novak,психолог,1,TEDx Talks,2015,различные,0,2015-11-07,2016-04-22,425,594137,111,17
844,Как эмоции работают против нас,Tom Novak,биолог,1,TEDSalon NY,2016,New York,0,2016-01-05,2016-04-22,446,951713,240,26
899,Отчего язык говорят правду,Lena Adeyemi,экономист,1,TED2016,2016,Vancouver,1,2016-02-12,2016-04-23,632,2354438,361,36
315,"Каким образом врачи важнее, чем кажется",Mira Fischer,эколог,1,TED2015,2015,Vancouver,1,2015-12-06,2016-04-24,993,671376,147,9
1879,Как доверие зависят от нас,Hugo Dubois,астроном,3,TED2015,2015,Vancouver,1,2015-12-14,2016-04-26,283,1077935,105,24
24,Каким образом роботы исчезают,Nora Novak,философ,1,TEDYouth 2016,2016,New York,0,2016-04-07,2016-04-29,450,738373,177,44
1900,Как старение решают за нас,Tom Berger,активист,1,TEDYouth 2016,2016,New York,0,2016-03-09,2016-04-29,1091,314662,54,40
2570,Почему океан меняют всё,Nora Nakamura,эколог,1,TEDx Talks,2015,различные,0,2015-12-21,2016-05-01,1359,6358735,1063,14
819,Отчего школы исчезают,Tom Ferrari,биолог,1,TEDSalon NY,2016,New York,0,2016-03-13,2016-05-10,314,1871312,162,27
342,Почему привычки обманывают нас,Yuki Kaplan,программист,1,TEDSalon NY,2016,New York,0,2016-03-17,2016-05-12,696,216905,62,41
807,Отчего старение зависят от нас,John Iversen,философ,2,TEDYouth 2016,2016,New York,0,2016-02-15,2016-05-13,304,551967,69,32
