object_id,name,category,is_chain,district,okrug,seats,avg_bill,rating,reviews_count,hours,lat,lon
7092,Зелёный базар 7092,бар,0,Отрадное,СВАО,52,1290.0,4.3,28,10:00-22:00,55.811016,37.668241
7093,Синий поднос 7093,кафе,0,Тёплый Стан,ЮЗАО,49,550.0,4.2,31,09:00-23:00,55.693897,37.837995
7094,Кофе Хауз,кофейня,1,Раменки,ЗАО,40,740.0,3.9,439,11:00-23:00,55.751087,37.625797
7095,Зелёный переулок 7095,бар,0,Даниловский,ЮАО,56,2190.0,4.5,276,круглосуточно,55.683169,37.880355
7096,Зелёный причал 7096,кафе,0,Чертаново Южное,ЮАО,н/д,970.0,4.6,27,,55.86424,37.638017
7097,Первый чайник 7097,ресторан,0,Аэропорт,САО,35,1700.0,5.0,21,,55.789201,37.701365
7098,Додо Пицца,бар,1,Академический,ЮЗАО,н/д,1740.0,,814,07:00-21:00,55.780492,37.427597
7099,Дымный уголок 7099,ресторан,0,Хамовники,ЦАО,60,6630.0,4.5,27,12:00-00:00,55.857684,37.52846
7100,Медный сад 7100,ресторан,0,Перово,ВАО,82,1860.0,4.7,81,12:00-00:00,55.772778,37.501693
7101,Липовый подвал 7101,ресторан,0,Раменки,ЗАО,48,2270.0,3.7,21,10:00-22:00,55.713861,37.553705
7102,Красный подвал 7102,кафе,0,Отрадное,СВАО,,1110.0,4.3,114,10:00-02:00,55.734898,37.730664
7103,Тёплый квартал 7103,пиццерия,0,Щукино,СЗАО,53,990.0,4.5,30,10:00-02:00,55.818973,37.494434
7104,Тёплый переулок 7104,кафе,0,Измайлово,ВАО,49,430.0,4.2,34,10:00-02:00,55.782509,37.615261
7105,Тихий балкон 7105,фастфуд,0,Академический,ЮЗАО,20,530.0,4.2,48,10:00-02:00,55.706188,37.770918
7106,Стардог!s,кофейня,1,Бутырский,СВАО,14,710.0,3.9,30,09:00-23:00,55.79554,37.643667
7107,One Price Coffee,кофейня,1,Мещанский,ЦАО,14,нет данных,4.1,473,08:00-22:00,55.712818,37.884912
7108,Красный причал 7108,ресторан,0,Строгино,СЗАО,78,1590.0,4.4,2,12:00-00:00,55.76292,37.747318
7109,Уютный чайник 7109,кофейня,0,Хамовники,ЦАО,29,1120.0,4.1,94,12:00-00:00,55.674269,37.506108
7110,Липовый стол 7110,кофейня,0,Раменки,ЗАО,15,1120.0,4.7,65,10:00-02:00,55.711081,37.500493
7111,Уютный подвал 7111,фастфуд,0,Марьино,ЮВАО,4,430.0,4.4,31,,55.913278,37.564272
7112,Летний сад 7112,кофейня,0,Мещанский,ЦАО,37,520.0,4.5,19,10:00-22:00,55.845835,37.660996
7113,Тёплый уголок 7113,булочная,0,Донской,ЮАО,11,260.0,4.2,206,10:00-02:00,55.765884,37.713072
7114,Липовый базар 7114,кафе,0,Донской,ЮАО,24,1180.0,3.8,53,08:00-22:00,55.692542,37.569235
7115,Хлебный сад 7115,кафе,0,Тверской,ЦАО,66,2590.0,4.6,248,10:00-22:00,55.671179,37.422806
7116,Летний подвал 7116,КАФЕ,0,Хорошево-Мневники,СЗАО,45,740.0,4.6,41,,55.735411,37.626186
7117,Летний поднос 7117,кафе,0,Кузьминки,ЮВАО,55,660.0,4.5,9,10:00-22:00,55.784259,37.476221
7118,Круглый причал 7118,булочная,0,Строгино,СЗАО,10,200.0,4.8,7,10:00-22:00,55.841015,37.52312
7119,Липовый дворик 7119,кофейня,0,Строгино,СЗАО,4,230.0,4.2,117,08:00-22:00,55.657852,37.625233
7120,Северный чайник 7120,бар,0,Отрадное,СВАО,44,980.0,4.1,17,10:00-22:00,55.660135,37.598664
7121,Вечерний уголок 7121,кофейня,0,Щукино,СЗАО,21,450.0,4.3,32,12:00-00:00,55.738848,37.799364
7122,Первый колодец 7122,булочная,0,Соколиная Гора,ВАО,20,310.0,3.2,63,,55.808591,37.394443
7123,Уютный уголок 7123,кафе,0,Митино,СЗАО,40,730.0,3.5,128,10:00-22:00,55.58462,37.560243
7124,Белый стол 7124,ресторан,0,Таганский,ЦАО,38,2420.0,4.1,36,н/д,55.767025,37.470497
7125,Синий уголок 7125,фастфуд,0,Хамовники,ЦАО,14,790.0,3.8,348,11:00-23:00,55.696359,37.568943
7126,Ореховый навес 7126,булочная,0,Люблино,ЮВАО,11,300.0,4.2,64,10:00-02:00,55.841889,37.646054
7127,Городской сад 7127,РЕСТОРАН,0,Хамовники,ЦАО,100,2520.0,4.4,19,12:00-00:00,55.74946,37.729303
7128,Городской терраса 7128,фастфуд,0,Бабушкинский,СВАО,19,370.0,3.8,91,07:00-21:00,55.684014,37.77195
7129,Летний уголок 7129,пиццерия,0,Хамовники,ЦАО,33,940.0,4.2,6,круглосуточно,55.705939,37.830728
7130,Кофе Хауз,пиццерия,1,Северное Тушино,СЗАО,22,570.0,4.6,171,11:00-23:00,55.878056,37.406125
7131,Кофе Хауз,кофейня,1,Тверской,ЦАО,30,1610.0,4.0,290,09:00-23:00,55.764698,37.586344
7132,Дымный фонарь 7132,ресторан,0,Хорошёво-Мнёвники,СЗАО,43,3430.0,4.0,564,07:00-21:00,55.717845,37.587475
7133,Теремок,фастфуд,1,Чертаново Южное,ЮАО,24,230.0,4.2,27,10:00-22:00,55.800099,37.455172
7134,Тихий уголок 7134,булочная,0,Измайлово,ВАО,19,230.0,4.0,35,10:00-22:00,55.642949,37.556255
7135,Дымный подвал 7135,фастфуд,0,Арбат,ЦАО,8,,4.2,19,12:00-00:00,55.67779,37.580831
7136,Круглый дворик 7136,кафе,0,Ясенево,ЮЗАО,н/д,650.0,9.9,74,09:00-23:00,55.807359,37.607217
7137,Медный уголок 7137,фастфуд,0,Люблино,ЮВАО,27,360.0,4.6,35,10:00-02:00,55.72317,37.605143
7138,Синий сад 7138,фастфуд,0,Измайлово,ВАО,14,420.0,4.3,30,10:00-02:00,55.77862,37.592276
7139,Кофе Хауз,кофейня,1,Текстильщики,ЮВАО,6,250.0,4.0,60,10:00-02:00,55.740146,37.544862
7140,Стардог!s,ресторан,1,Раменки,ЗАО,116,2830.0,4.2,52,10:00-02:00,55.870887,37.55952
7141,Липовый навес 7141,булочная,0,Таганский,ЦАО,,,4.5,63,10:00-02:00,55.72946,37.739619
7142,Красный дворик 7142,кофейня,0,Люблино,ЮВАО,11,330.0,3.8,86,07:00-21:00,55.599227,37.82157
7143,Домашний мост 7143,кафе,0,Арбат,ЦАО,,1260.0,5.0,17,10:00-02:00,55.653489,37.709201
7144,Белый балкон 7144,кофейня,0,Люблино,ЮВАО,н/д,530.0,4.4,53,09:00-23:00,55.731263,37.809902
7145,Вечерний поднос 7145,кафе,0,Сокол,САО,20,910.0,4.2,20,10:00-02:00,55.650049,37.597572
7146,Тёплый склон 7146,кофейня,0,Бутырский,СВАО,24,нет данных,4.3,112,09:00-23:00,55.701722,37.833009
7147,Синий колодец 7147,пиццерия,0,Марьино,ЮВАО,4,810.0,5.0,55,10:00-02:00,55.723744,37.475433
7148,Красный терраса 7148,фастфуд,0,Бутырский,СВАО,31,480.0,4.1,308,10:00-22:00,55.804182,37.606793
7149,One Price Coffee,кафе,1,Марьино,ЮВАО,12,740.0,5.0,92,12:00-00:00,55.610617,37.602453
7150,Красный поднос 7150,кафе,0,Арбат,ЦАО,62,2630.0,4.2,69,,55.723496,37.536518
7151,Синий мост 7151,фастфуд,0,Замоскворечье,ЦАО,21,410.0,4.5,40,,55.825728,37.588554
7152,Старый балкон 7152,кофейня,0,Мещанский,ЦАО,25,,4.0,16,09:00-23:00,55.828985,37.785947
7153,Тихий уголок 7153,бар,0,Замоскворечье,ЦАО,40,1970.0,4.5,41,10:00-02:00,55.732447,37.587944
7154,Тихий мост 7154,булочная,0,Басманный,ЦАО,,570.0,4.2,6,07:00-21:00,55.853534,37.571701
7155,Дымный уголок 7155,ресторан,0,Арбат,ЦАО,64,2200.0,4.8,38,08:00-22:00,55.840061,37.881233
7156,Красный чайник 7156,кофейня,0,Таганский,ЦАО,24,850.0,3.9,49,11:00-23:00,55.680273,37.523553
7157,Первый переулок 7157,фастфуд,0,Ховрино,САО,40,н/д,4.1,18,круглосуточно,55.728142,37.66306
7158,Первый колодец 7158,ресторан,0,Тверской,ЦАО,109,3700.0,4.0,106,,55.710823,37.901648
7159,Дымный сад 7159,кафе,0,Ховрино,САО,54,580.0,4.2,87,07:00-21:00,55.758295,37.58705
7160,Первый стол 7160,бар,0,Царицыно,ЮАО,,1260.0,4.5,23,11:00-23:00,55.779281,37.616072
7161,Тихий чайник 7161,фастфуд,0,Бирюлёво Западное,ЮАО,35,,3.3,64,12:00-00:00,55.863844,37.476808
7162,Тихий склон 7162,кафе,0,Царицыно,ЮАО,39,390.0,3.9,39,08:00-22:00,55.653467,37.667294
7163,Зелёный балкон 7163,бар,0,Марьино,ЮВАО,39,940.0,3.8,115,нет данных,55.706488,37.685524
7164,Уютный переулок 7164,столовая,0,Соколиная Гора,ВАО,нет данных,,3.4,47,08:00-22:00,55.66196,37.766214
7165,Зелёный дом 7165,кафе,0,Щукино,СЗАО,21,1030.0,3.6,129,10:00-02:00,55.746929,37.465894
7166,Шоколадница,ресторан,1,Таганский,ЦАО,27,2550.0,4.0,106,10:00-02:00,55.853514,37.59953
7167,Старый колодец 7167,фастфуд,0,Сокол,САО,,660.0,4.2,18,10:00-22:00,55.80984,37.669728
7168,Старый поднос 7168,фастфуд,0,Люблино,ЮВАО,34,нет данных,3.9,13,круглосуточно,55.621378,37.703179
7169,Дымный сад 7169,кафе,0,Текстильщики,ЮВАО,23,,4.4,24,10:00-02:00,55.8734,37.695001
7170,Летний колодец 7170,пиццерия,0,Ясенево,ЮЗАО,39,870.0,3.9,77,,55.796475,37.617486
7171,Вечерний очаг 7171,КОФЕЙНЯ,0,Пресненский,ЦАО,20,990.0,4.6,74,10:00-02:00,55.736703,37.537118
7172,Северный квартал 7172,столовая,0,Мещанский,ЦАО,28,520.0,5.0,7,10:00-22:00,55.708644,37.887994
7173,Дымный подвал 7173,булочная,0,Раменки,ЗАО,13,260.0,4.2,91,10:00-02:00,55.648316,37.51047
7174,Уютный причал 7174,бар,0,Отрадное,СВАО,57,970.0,3.8,80,09:00-23:00,55.789729,37.630654
7175,Дымный навес 7175,булочная,0,Отрадное,СВАО,,260.0,4.0,41,10:00-02:00,55.467107,37.608713
7176,Крошка Картошка,фастфуд,1,Тёплый Стан,ЮЗАО,нет данных,180.0,4.4,41,н/д,55.950023,37.590301
7177,Тёплый чайник 7177,кафе,0,Аэропорт,САО,32,1710.0,3.3,38,12:00-00:00,55.575864,37.839602
7178,Круглый дворик 7178,кафе,0,Мещанский,ЦАО,44,1430.0,4.1,48,11:00-23:00,55.834286,37.781863
7179,Белый уголок 7179,кафе,0,Царицыно,ЮАО,39,610.0,4.0,92,07:00-21:00,55.571711,37.564307
7180,Городской дворик 7180,ресторан,0,Басманный,ЦАО,38,2150.0,4.3,15,10:00-02:00,55.785452,37.741182
7181,Северный дворик 7181,ресторан,0,Отрадное,СВАО,100,,4.8,46,09:00-23:00,55.801171,37.539185
7182,Шоколадница,фастфуд,1,Соколиная Гора,ВАО,нет данных,470.0,3.7,20,11:00-23:00,55.644099,37.636627
7183,Городской склон 7183,фастфуд,0,Гагаринский,ЮЗАО,14,570.0,3.8,33,10:00-22:00,55.731911,37.466477
7184,Медный причал 7184,ФАСТФУД,0,Академический,ЮЗАО,н/д,430.0,3.6,837,10:00-02:00,55.744902,37.843836
7185,Городской подвал 7185,кафе,0,Люблино,ЮВАО,н/д,560.0,4.1,39,10:00-22:00,55.730514,37.555021
7186,Зелёный балкон 7186,ресторан,0,Царицыно,ЮАО,93,3440.0,4.5,5,08:00-22:00,55.85415,37.656748
7187,Синий балкон 7187,ресторан,0,Измайлово,ВАО,71,нет данных,4.1,14,нет данных,55.722816,37.644089
7188,Кулинарная лавка,КОФЕЙНЯ,1,Пресненский,ЦАО,23,1090.0,4.0,111,круглосуточно,55.875288,37.674616
7189,Медный дворик 7189,фастфуд,0,Басманный,ЦАО,22,520.0,4.7,133,08:00-22:00,55.738366,37.676776
7190,Тихий поднос 7190,бар,0,Аэропорт,САО,44,1570.0,4.6,21,11:00-23:00,55.910278,37.676923
7191,Шоколадница,КАФЕ,1,Хамовники,ЦАО,н/д,1130.0,3.7,298,10:00-02:00,55.783322,37.76732
7192,Летний подвал 7192,кафе,0,Марьино,ЮВАО,42,510.0,3.7,33,10:00-02:00,55.81563,37.402714
7193,Летний дворик 7193,кофейня,0,Басманный,ЦАО,26,1290.0,4.5,99,нет данных,55.67188,37.76201
7194,Кулинарная лавка,кофейня,1,Бирюлёво Западное,ЮАО,18,250.0,3.9,59,12:00-00:00,55.782976,37.64135
7195,Липовый сад 7195,кафе,0,Раменки,ЗАО,39,650.0,4.6,139,09:00-23:00,55.775929,37.703719
7196,Стардог!s,фастфуд,1,Бутырский,СВАО,40,290.0,3.8,55,круглосуточно,55.667581,37.755805
7197,Вечерний чайник 7197,бар,0,Арбат,ЦАО,,3040.0,4.4,68,круглосуточно,55.703044,37.603146
7198,Дымный навес 7198,кафе,0,Гагаринский,ЮЗАО,46,1190.0,4.9,52,09:00-23:00,55.729158,37.652443
7199,One Price Coffee,ресторан,1,Ясенево,ЮЗАО,113,6200.0,4.1,119,08:00-22:00,55.645391,37.620531
7200,Медный уголок 7200,кафе,0,Щукино,СЗАО,77,690.0,3.9,22,11:00-23:00,55.721667,37.689952
7201,Вечерний квартал 7201,кафе,0,Чертаново Южное,ЮАО,31,480.0,3.4,17,круглосуточно,55.737663,37.576723
7202,Дымный чайник 7202,БАР,0,Гагаринский,ЮЗАО,67,1270.0,4.2,14,12:00-00:00,55.78024,37.56202
7203,Хлебный причал 7203,столовая,0,Хамовники,ЦАО,83,520.0,4.4,14,08:00-22:00,55.615469,37.632587
7204,Кулинарная лавка,ФАСТФУД,1,Северное Тушино,СЗАО,31,300.0,4.4,6,12:00-00:00,55.765199,37.545702
7205,Теремок,фастфуд,1,Чертаново Южное,ЮАО,27,,3.9,284,10:00-22:00,55.690874,37.54601
7206,One Price Coffee,кофейня,1,Текстильщики,ЮВАО,35,500.0,4.1,149,10:00-22:00,55.889456,37.715797
7207,Хлебный чайник 7207,фастфуд,0,Строгино,СЗАО,24,390.0,4.0,58,10:00-22:00,55.778151,37.588556
7208,Дымный квартал 7208,столовая,0,Кузьминки,ЮВАО,52,390.0,3.9,65,10:00-22:00,55.833948,37.543267
7209,Старый мост 7209,ресторан,0,Ховрино,САО,119,1820.0,4.7,82,12:00-00:00,55.780844,37.447843
7210,Старый сад 7210,булочная,0,Хорошёво-Мнёвники,СЗАО,10,350.0,4.2,4,08:00-22:00,55.848004,37.610407
7211,Городской стол 7211,кафе,0,Перово,ВАО,56,1120.0,4.2,34,круглосуточно,55.798943,37.535056
7212,Крошка Картошка,фастфуд,1,Пресненский,ЦАО,28,880.0,,26,,55.712243,37.581496
7213,Городской стол 7213,булочная,0,Щукино,СЗАО,11,320.0,4.7,23,11:00-23:00,55.669435,37.535603
7214,Стардог!s,фастфуд,1,Люблино,ЮВАО,9,320.0,4.1,75,09:00-23:00,55.806999,37.621366
7215,Ореховый квартал 7215,кафе,0,Ховрино,САО,24,570.0,4.9,38,,55.736069,37.460092
7216,Хлебный склон 7216,кофейня,0,Люблино,ЮВАО,,320.0,4.7,16,07:00-21:00,55.711345,37.766969
7217,Вечерний фонарь 7217,кофейня,0,Мещанский,ЦАО,15,620.0,4.5,18,10:00-22:00,55.835453,37.716133
7218,Синий квартал 7218,кофейня,0,Отрадное,СВАО,15,430.0,3.8,40,12:00-00:00,55.659912,37.567337
